   86.9926169876999        53.4533689209602        46.9374427900039     37.8893940969546        27.3536251789392        21.6968062774265     18.3916757492321        16.2765254039599        13.8753699681987     9.04604892099408        4.46487467324775       
   53.4533689209602        58.2161234835367        44.6320005781654     35.4065039059338        26.1637896716383        20.5268515591670     16.8214983994833        14.7705683913526        12.3781991710388     7.83923691182439        3.58279241357593     
   46.9374427900039        44.6320005781654        44.0516596608650     34.2327099064913        25.4080185586309        20.2653911932413     16.9491809007257        14.6742512980042        12.3256381593056     8.36043520242308        4.24962423993383     
   37.8893940969546        35.4065039059338        34.2327099064913     29.8386386219354        22.4185122590439        18.0276773863151     15.3645224004846        13.5897270934982        11.4652327239700     7.81483642537174        3.80759347231434     
   27.3536251789392        26.1637896716383        25.4080185586309     22.4185122590439        18.5999595036737        15.2025725009808     13.0522240479674        11.7953762914836        9.91797152024371     6.68378376123265        3.24243284992207     
   21.6968062774265        20.5268515591670        20.2653911932413     18.0276773863151        15.2025725009808        13.2243825437768     11.4515374620354        10.4876708395834        8.86966973494816     5.91752112114474        2.86560023516349     
   18.3916757492321        16.8214983994833        16.9491809007257     15.3645224004846        13.0522240479674        11.4515374620354     10.6215894821653        9.77533847691433        8.22245822997603     5.40289430174494        2.54766160872763     
   16.2765254039599        14.7705683913526        14.6742512980042     13.5897270934982        11.7953762914836        10.4876708395834     9.77533847691433        9.49424320575758        8.10906492866282     5.35733338618173        2.53107799679955     
   13.8753699681987        12.3781991710388        12.3256381593056     11.4652327239700        9.91797152024371        8.86966973494816     8.22245822997603        8.10906492866282        7.41407652197671     5.16611742153853        2.57143939550770     
   9.04604892099408        7.83923691182439        8.36043520242308     7.81483642537174        6.68378376123265        5.91752112114474     5.40289430174494        5.35733338618173        5.16611742153853     4.25512496862842        2.42313237256690     
   4.46487467324775        3.58279241357593        4.24962423993383     3.80759347231434        3.24243284992207        2.86560023516349     2.54766160872763        2.53107799679955        2.57143939550770     2.42313237256690        1.73352348653201
