   85.2956872646318        67.8635244369985        57.4683304082827     42.8615558759738        30.0211862091198        22.5003593639524     17.2767570055510        12.5413771783397        8.92546737211999     4.83336408603612        1.95502489222312     
   67.8635244369985        68.2343264417213        55.2732980994345     42.0189068908717        29.5190165630954        22.0575656896631     16.3830755270827        11.7864861154016        8.47694928034332     4.80833905224092        2.10084754683703
   57.4683304082827        55.2732980994345        51.6214452217100     38.6851395436689        27.3997903140866        21.1753153315289     16.1642429476764        11.8530429195575        8.91380421362982     5.73408913509580        2.81756398983047
   42.8615558759738        42.0189068908717        38.6851395436689     31.4244396309805        22.5041313257755        17.1214639476083     12.9874045354160        9.47063748180914        7.17852739656769     4.70384659420166        2.38116131336762     
   30.0211862091198        29.5190165630954        27.3997903140866     22.5041313257755        17.3482594664338        13.5325210733444     10.3746007977045        7.64738661349483        5.77900004193515     3.76737066810842        1.92647808606725     
   22.5003593639524        22.0575656896631        21.1753153315289     17.1214639476083        13.5325210733444        11.6531057279717     9.37139915700426        7.11225932432720        5.58095047560883     3.57397311064908        1.75353441032804
   17.2767570055510        16.3830755270827        16.1642429476764     12.9874045354160        10.3746007977045        9.37139915700426     8.34310078030057        6.68369991737118        5.47255597480745     3.44792283939358        1.67185775596119
   12.5413771783397        11.7864861154016        11.8530429195575     9.47063748180914        7.64738661349483        7.11225932432720     6.68369991737118        6.11943439372953        5.41391265144457     3.54677378830287        1.76711401726267
   8.92546737211999        8.47694928034332        8.91380421362982     7.17852739656769        5.77900004193515        5.58095047560883     5.47255597480745        5.41391265144457        5.51287799136674     3.91012562127706        2.02930901831106
   4.83336408603612        4.80833905224092        5.73408913509580     4.70384659420166        3.76737066810842        3.57397311064908     3.44792283939358        3.54677378830287        3.91012562127706     3.44004645622945        2.03943628784683
   1.95502489222312        2.10084754683703        2.81756398983047     2.38116131336762        1.92647808606725        1.75353441032804     1.67185775596119        1.76711401726267        2.02930901831106     2.03943628784683        1.64967367003303
