   127.473602555110        38.3754200863612        27.7750570802274     21.5854504962239        14.8314357841116        10.9769661593814     7.40278459545802        4.63803136709200        4.09952905103314     3.34464459626913        1.74100013480623     
   38.3754200863612        47.5991204533202        24.2877079261448     18.8622018759907        12.6611214385086        10.5186919477321     7.79974440991681        6.44168446392970        5.56024721935247     4.05275590039152        2.21939222690853     
   27.7750570802274        24.2877079261448        26.0357953322600     17.1884804180240        11.6532967159623        9.43098710817018     7.23698486416245        5.71056002592331        4.71921363422207     3.38395477148787        1.84143427644400     
   21.5854504962239        18.8622018759907        17.1884804180240     17.1338861146687        11.9798703949466        9.48785169060647     7.33893625838370        6.04100469730831        5.11013274936274     3.73526533696200        2.10764877688864     
   14.8314357841116        12.6611214385086        11.6532967159623     11.9798703949466        10.7698723774865        8.06821280424034     6.48384329628639        5.53023751227956        4.67919476214904     3.44201226331757        1.92620277846365 
   10.9769661593814        10.5186919477321        9.43098710817018     9.48785169060647        8.06821280424034        6.97800799127208     5.51243826369413        4.74181565071533        4.06400938306483     2.99497334717869        1.71937576994138     
   7.40278459545802        7.79974440991681        7.23698486416245     7.33893625838370        6.48384329628639        5.51243826369413     5.13991300962129        4.42604940548695        3.74774096881712     2.70350632268807        1.48870502317563     
   4.63803136709200        6.44168446392970        5.71056002592331     6.04100469730831        5.53023751227956        4.74181565071533     4.42604940548695        4.17133251322594        3.55354441548586     2.56470009982350        1.43308324578597     
   4.09952905103314        5.56024721935247        4.71921363422207     5.11013274936274        4.67919476214904        4.06400938306483     3.74774096881712        3.55354441548586        3.31763757855526     2.48239519283968        1.42745778079164     
   3.34464459626913        4.05275590039152        3.38395477148787     3.73526533696200        3.44201226331757        2.99497334717869     2.70350632268807        2.56470009982350        2.48239519283968     2.21001474139280        1.41451405885551     
   1.74100013480623        2.21939222690853        1.84143427644400     2.10764877688864        1.92620277846365        1.71937576994138     1.48870502317563        1.43308324578597        1.42745778079164     1.41451405885551        1.13872724002380
